"year","state","county_name","party","candidatevotes"
2024,"New Hampshire","County 1929","DEMOCRAT",6501
2024,"New Jersey","County 1930","REPUBLICAN",1434
2024,"New Jersey","County 1930","DEMOCRAT",756
2024,"New Mexico","County 1931","REPUBLICAN",4544
2024,"New Mexico","County 1931","DEMOCRAT",5097
2024,"New York","County 1932","REPUBLICAN",9569
2024,"New York","County 1932","DEMOCRAT",5424
2024,"North Carolina","County 1933","REPUBLICAN",2161
2024,"North Carolina","County 1933","DEMOCRAT",1238
2024,"North Dakota","County 1934","REPUBLICAN",2163
2024,"North Dakota","County 1934","DEMOCRAT",712
2024,"Ohio","County 1935","REPUBLICAN",1428
2024,"Ohio","County 1935","DEMOCRAT",665
2024,"Oklahoma","County 1936","REPUBLICAN",7153
2024,"Oklahoma","County 1936","DEMOCRAT",2667
2024,"Oregon","County 1937","REPUBLICAN",949
2024,"Oregon","County 1937","DEMOCRAT",621
2024,"Pennsylvania","County 1938","REPUBLICAN",7279
2024,"Pennsylvania","County 1938","DEMOCRAT",2831
2024,"Rhode Island","County 1939","REPUBLICAN",39613
2024,"Rhode Island","County 1939","DEMOCRAT",34110
2024,"South Carolina","County 1940","REPUBLICAN",20845
2024,"South Carolina","County 1940","DEMOCRAT",25823
2024,"South Dakota","County 1941","REPUBLICAN",1237
2024,"South Dakota","County 1941","DEMOCRAT",1076
2024,"Tennessee","County 1942","REPUBLICAN",20854
2024,"Tennessee","County 1942","DEMOCRAT",8848
2024,"Texas","County 1943","REPUBLICAN",13069
2024,"Texas","County 1943","DEMOCRAT",7516
2024,"Utah","County 1944","REPUBLICAN",26068
2024,"Utah","County 1944","DEMOCRAT",14011
2024,"Vermont","County 1945","REPUBLICAN",1967
2024,"Vermont","County 1945","DEMOCRAT",1566
2024,"Virginia","County 1946","REPUBLICAN",13859
2024,"Virginia","County 1946","DEMOCRAT",6923
2024,"Washington","County 1947","REPUBLICAN",10486
2024,"Washington","County 1947","DEMOCRAT",2592
2024,"West Virginia","County 1948","REPUBLICAN",3147
2024,"West Virginia","County 1948","DEMOCRAT",2272
2024,"Wisconsin","County 1949","REPUBLICAN",6403
2024,"Wisconsin","County 1949","DEMOCRAT",2541
2024,"Wyoming","County 1950","REPUBLICAN",2390
2024,"Wyoming","County 1950","DEMOCRAT",4122
2024,"Alabama","County 1951","REPUBLICAN",1466
2024,"Alabama","County 1951","DEMOCRAT",426
2024,"Alaska","County 1952","REPUBLICAN",46492
2024,"Alaska","County 1952","DEMOCRAT",18187
2024,"Arizona","County 1953","REPUBLICAN",17602
2024,"Arizona","County 1953","DEMOCRAT",13379
2024,"Arkansas","County 1954","REPUBLICAN",4169
2024,"Arkansas","County 1954","DEMOCRAT",1755
2024,"California","County 1955","REPUBLICAN",11471
2024,"California","County 1955","DEMOCRAT",6182
2024,"Colorado","County 1956","REPUBLICAN",11442
2024,"Colorado","County 1956","DEMOCRAT",6728
2024,"Connecticut","County 1957","REPUBLICAN",5947
2024,"Connecticut","County 1957","DEMOCRAT",5249
2024,"Delaware","County 1958","REPUBLICAN",7104
2024,"Delaware","County 1958","DEMOCRAT",3842
2024,"Florida","County 1959","REPUBLICAN",888
2024,"Florida","County 1959","DEMOCRAT",317
2024,"Georgia","County 1960","REPUBLICAN",700
2024,"Georgia","County 1960","DEMOCRAT",198
2024,"Hawaii","County 1961","REPUBLICAN",423
2024,"Hawaii","County 1961","DEMOCRAT",137
2024,"Idaho","County 1962","REPUBLICAN",21884
2024,"Idaho","County 1962","DEMOCRAT",7304
2024,"Illinois","County 1963","REPUBLICAN",1273
2024,"Illinois","County 1963","DEMOCRAT",846
2024,"Indiana","County 1964","REPUBLICAN",9015
2024,"Indiana","County 1964","DEMOCRAT",3393
2024,"Iowa","County 1965","REPUBLICAN",18135
2024,"Iowa","County 1965","DEMOCRAT",27714
2024,"Kansas","County 1966","REPUBLICAN",5005
2024,"Kansas","County 1966","DEMOCRAT",3876
2024,"Kentucky","County 1967","REPUBLICAN",888
2024,"Kentucky","County 1967","DEMOCRAT",460
2024,"Louisiana","County 1968","REPUBLICAN",3083
2024,"Louisiana","County 1968","DEMOCRAT",4248
2024,"Maine","County 1969","REPUBLICAN",3122
2024,"Maine","County 1969","DEMOCRAT",1144
2024,"Maryland","County 1970","REPUBLICAN",2406
2024,"Maryland","County 1970","DEMOCRAT",735
2024,"Massachusetts","County 1971","REPUBLICAN",7966
2024,"Massachusetts","County 1971","DEMOCRAT",5698
2024,"Michigan","County 1972","REPUBLICAN",641
2024,"Michigan","County 1972","DEMOCRAT",197
2024,"Minnesota","County 1973","REPUBLICAN",32799
2024,"Minnesota","County 1973","DEMOCRAT",22293
2024,"Mississippi","County 1974","REPUBLICAN",3503
2024,"Mississippi","County 1974","DEMOCRAT",2018
2024,"Missouri","County 1975","REPUBLICAN",1634
2024,"Missouri","County 1975","DEMOCRAT",557
2024,"Montana","County 1976","REPUBLICAN",11820
2024,"Montana","County 1976","DEMOCRAT",15304
2024,"Nebraska","County 1977","REPUBLICAN",18400
2024,"Nebraska","County 1977","DEMOCRAT",16383
2024,"Nevada","County 1978","REPUBLICAN",1793
2024,"Nevada","County 1978","DEMOCRAT",216
2024,"New Hampshire","County 1979","REPUBLICAN",1867
2024,"New Hampshire","County 1979","DEMOCRAT",1150
2024,"New Jersey","County 1980","REPUBLICAN",2255
2024,"New Jersey","County 1980","DEMOCRAT",2964
2024,"New Mexico","County 1981","REPUBLICAN",26370
2024,"New Mexico","County 1981","DEMOCRAT",9203
2024,"New York","County 1982","REPUBLICAN",12868
2024,"New York","County 1982","DEMOCRAT",4760
2024,"North Carolina","County 1983","REPUBLICAN",326
2024,"North Carolina","County 1983","DEMOCRAT",307
2024,"North Dakota","County 1984","REPUBLICAN",6823
2024,"North Dakota","County 1984","DEMOCRAT",1673
2024,"Ohio","County 1985","REPUBLICAN",4362
2024,"Ohio","County 1985","DEMOCRAT",2662
2024,"Oklahoma","County 1986","REPUBLICAN",37264
2024,"Oklahoma","County 1986","DEMOCRAT",18912
2024,"Oregon","County 1987","REPUBLICAN",1391
2024,"Oregon","County 1987","DEMOCRAT",1961
2024,"Pennsylvania","County 1988","REPUBLICAN",4625
2024,"Pennsylvania","County 1988","DEMOCRAT",3177
2024,"Rhode Island","County 1989","REPUBLICAN",9487
2024,"Rhode Island","County 1989","DEMOCRAT",3195
2024,"South Carolina","County 1990","REPUBLICAN",11625
2024,"South Carolina","County 1990","DEMOCRAT",1894
2024,"South Dakota","County 1991","REPUBLICAN",4822
2024,"South Dakota","County 1991","DEMOCRAT",2627
2024,"Tennessee","County 1992","REPUBLICAN",26876
2024,"Tennessee","County 1992","DEMOCRAT",9684
2024,"Texas","County 1993","REPUBLICAN",50878
2024,"Texas","County 1993","DEMOCRAT",22623
2024,"Utah","County 1994","REPUBLICAN",2774
2024,"Utah","County 1994","DEMOCRAT",3451
2024,"Vermont","County 1995","REPUBLICAN",4413
2024,"Vermont","County 1995","DEMOCRAT",4849
2024,"Virginia","County 1996","REPUBLICAN",35654
2024,"Virginia","County 1996","DEMOCRAT",32672
2024,"Washington","County 1997","REPUBLICAN",8834
2024,"Washington","County 1997","DEMOCRAT",4242
2024,"West Virginia","County 1998","REPUBLICAN",1900
2024,"West Virginia","County 1998","DEMOCRAT",1849
2024,"Wisconsin","County 1999","REPUBLICAN",1934
2024,"Wisconsin","County 1999","DEMOCRAT",1168
2024,"Wyoming","County 2000","REPUBLICAN",676
2024,"Wyoming","County 2000","DEMOCRAT",585
2024,"Alabama","County 2001","REPUBLICAN",9041
2024,"Alabama","County 2001","DEMOCRAT",3340
2024,"Alaska","County 2002","REPUBLICAN",2022
2024,"Alaska","County 2002","DEMOCRAT",1118
2024,"Arizona","County 2003","REPUBLICAN",6053
2024,"Arizona","County 2003","DEMOCRAT",5196
2024,"Arkansas","County 2004","REPUBLICAN",18415
2024,"Arkansas","County 2004","DEMOCRAT",13246
2024,"California","County 2005","REPUBLICAN",3973
2024,"California","County 2005","DEMOCRAT",487
2024,"Colorado","County 2006","REPUBLICAN",561
2024,"Colorado","County 2006","DEMOCRAT",172
2024,"Connecticut","County 2007","REPUBLICAN",1693
2024,"Connecticut","County 2007","DEMOCRAT",891
2024,"Delaware","County 2008","REPUBLICAN",7891
2024,"Delaware","County 2008","DEMOCRAT",3541
2024,"Florida","County 2009","REPUBLICAN",3821
2024,"Florida","County 2009","DEMOCRAT",2069
2024,"Georgia","County 2010","REPUBLICAN",5126
2024,"Georgia","County 2010","DEMOCRAT",2773
2024,"Hawaii","County 2011","REPUBLICAN",2331
2024,"Hawaii","County 2011","DEMOCRAT",2508
2024,"Idaho","County 2012","REPUBLICAN",8235
2024,"Idaho","County 2012","DEMOCRAT",2137
2024,"Illinois","County 2013","REPUBLICAN",6312
2024,"Illinois","County 2013","DEMOCRAT",2868
2024,"Indiana","County 2014","REPUBLICAN",9045
2024,"Indiana","County 2014","DEMOCRAT",3704
2024,"Iowa","County 2015","REPUBLICAN",39648
2024,"Iowa","County 2015","DEMOCRAT",13105
2024,"Kansas","County 2016","REPUBLICAN",4572
2024,"Kansas","County 2016","DEMOCRAT",958
2024,"Kentucky","County 2017","REPUBLICAN",6950
2024,"Kentucky","County 2017","DEMOCRAT",24247
2024,"Louisiana","County 2018","REPUBLICAN",1205
2024,"Louisiana","County 2018","DEMOCRAT",521
2024,"Maine","County 2019","REPUBLICAN",37945
2024,"Maine","County 2019","DEMOCRAT",16121
2024,"Maryland","County 2020","REPUBLICAN",4576
2024,"Maryland","County 2020","DEMOCRAT",5892
2024,"Massachusetts","County 2021","REPUBLICAN",12015
2024,"Massachusetts","County 2021","DEMOCRAT",16276
2024,"Michigan","County 2022","REPUBLICAN",1699
2024,"Michigan","County 2022","DEMOCRAT",1200
2024,"Minnesota","County 2023","REPUBLICAN",4811
2024,"Minnesota","County 2023","DEMOCRAT",4247
2024,"Mississippi","County 2024","REPUBLICAN",1325
2024,"Mississippi","County 2024","DEMOCRAT",1484
2024,"Missouri","County 2025","REPUBLICAN",7469
2024,"Missouri","County 2025","DEMOCRAT",5929
2024,"Montana","County 2026","REPUBLICAN",5150
2024,"Montana","County 2026","DEMOCRAT",7226
2024,"Nebraska","County 2027","REPUBLICAN",125435
2024,"Nebraska","County 2027","DEMOCRAT",155820
2024,"Nevada","County 2028","REPUBLICAN",66674
2024,"Nevada","County 2028","DEMOCRAT",38592
2024,"New Hampshire","County 2029","REPUBLICAN",38419
2024,"New Hampshire","County 2029","DEMOCRAT",16262
2024,"New Jersey","County 2030","REPUBLICAN",4143
2024,"New Jersey","County 2030","DEMOCRAT",1246
2024,"New Mexico","County 2031","REPUBLICAN",78767
2024,"New Mexico","County 2031","DEMOCRAT",65544
2024,"New York","County 2032","REPUBLICAN",2696
2024,"New York","County 2032","DEMOCRAT",2793
2024,"North Carolina","County 2033","REPUBLICAN",9002
2024,"North Carolina","County 2033","DEMOCRAT",6583
2024,"North Dakota","County 2034","REPUBLICAN",16530
2024,"North Dakota","County 2034","DEMOCRAT",10534
2024,"Ohio","County 2035","REPUBLICAN",8738
2024,"Ohio","County 2035","DEMOCRAT",5483
2024,"Oklahoma","County 2036","REPUBLICAN",3872
2024,"Oklahoma","County 2036","DEMOCRAT",1457
2024,"Oregon","County 2037","REPUBLICAN",3316
2024,"Oregon","County 2037","DEMOCRAT",1155
2024,"Pennsylvania","County 2038","REPUBLICAN",21164
2024,"Pennsylvania","County 2038","DEMOCRAT",2834
2024,"Rhode Island","County 2039","REPUBLICAN",11784
2024,"Rhode Island","County 2039","DEMOCRAT",3352
2024,"South Carolina","County 2040","REPUBLICAN",4327
2024,"South Carolina","County 2040","DEMOCRAT",1852
2024,"South Dakota","County 2041","REPUBLICAN",3139
2024,"South Dakota","County 2041","DEMOCRAT",1157
2024,"Tennessee","County 2042","REPUBLICAN",10334
2024,"Tennessee","County 2042","DEMOCRAT",5103
2024,"Texas","County 2043","REPUBLICAN",4292
2024,"Texas","County 2043","DEMOCRAT",1062
2024,"Utah","County 2044","REPUBLICAN",2441
2024,"Utah","County 2044","DEMOCRAT",577
2024,"Vermont","County 2045","REPUBLICAN",5760
2024,"Vermont","County 2045","DEMOCRAT",1464
2024,"Virginia","County 2046","REPUBLICAN",2960
2024,"Virginia","County 2046","DEMOCRAT",2418
2024,"Washington","County 2047","REPUBLICAN",484
2024,"Washington","County 2047","DEMOCRAT",217
2024,"West Virginia","County 2048","REPUBLICAN",734
2024,"West Virginia","County 2048","DEMOCRAT",334
2024,"Wisconsin","County 2049","REPUBLICAN",1087
2024,"Wisconsin","County 2049","DEMOCRAT",550
2024,"Wyoming","County 2050","REPUBLICAN",3053
2024,"Wyoming","County 2050","DEMOCRAT",844
2024,"Alabama","County 2051","REPUBLICAN",5229
2024,"Alabama","County 2051","DEMOCRAT",5550
2024,"Alaska","County 2052","REPUBLICAN",13862
2024,"Alaska","County 2052","DEMOCRAT",4189
2024,"Arizona","County 2053","REPUBLICAN",34611
2024,"Arizona","County 2053","DEMOCRAT",13835
2024,"Arkansas","County 2054","REPUBLICAN",5459
2024,"Arkansas","County 2054","DEMOCRAT",1762
2024,"California","County 2055","REPUBLICAN",23171
2024,"California","County 2055","DEMOCRAT",15687
2024,"Colorado","County 2056","REPUBLICAN",363
2024,"Colorado","County 2056","DEMOCRAT",356
2024,"Connecticut","County 2057","REPUBLICAN",14899
2024,"Connecticut","County 2057","DEMOCRAT",8989
2024,"Delaware","County 2058","REPUBLICAN",784
2024,"Delaware","County 2058","DEMOCRAT",655
2024,"Florida","County 2059","REPUBLICAN",4751
2024,"Florida","County 2059","DEMOCRAT",943
2024,"Georgia","County 2060","REPUBLICAN",13682
2024,"Georgia","County 2060","DEMOCRAT",2785
2024,"Hawaii","County 2061","REPUBLICAN",8115
2024,"Hawaii","County 2061","DEMOCRAT",1102
2024,"Idaho","County 2062","REPUBLICAN",4890
2024,"Idaho","County 2062","DEMOCRAT",1726
2024,"Illinois","County 2063","REPUBLICAN",7136
2024,"Illinois","County 2063","DEMOCRAT",6764
2024,"Indiana","County 2064","REPUBLICAN",217104
2024,"Indiana","County 2064","DEMOCRAT",58262
2024,"Iowa","County 2065","REPUBLICAN",6857
2024,"Iowa","County 2065","DEMOCRAT",2101
2024,"Kansas","County 2066","REPUBLICAN",3922
2024,"Kansas","County 2066","DEMOCRAT",1840
2024,"Kentucky","County 2067","REPUBLICAN",2197
2024,"Kentucky","County 2067","DEMOCRAT",4630
2024,"Louisiana","County 2068","REPUBLICAN",3945
2024,"Louisiana","County 2068","DEMOCRAT",2376
2024,"Maine","County 2069","REPUBLICAN",422
2024,"Maine","County 2069","DEMOCRAT",391
2024,"Maryland","County 2070","REPUBLICAN",1781
2024,"Maryland","County 2070","DEMOCRAT",1176
2024,"Massachusetts","County 2071","REPUBLICAN",3543
2024,"Massachusetts","County 2071","DEMOCRAT",2273
2024,"Michigan","County 2072","REPUBLICAN",7222
2024,"Michigan","County 2072","DEMOCRAT",9080
2024,"Minnesota","County 2073","REPUBLICAN",1299
2024,"Minnesota","County 2073","DEMOCRAT",1629
2024,"Mississippi","County 2074","REPUBLICAN",2741
2024,"Mississippi","County 2074","DEMOCRAT",2179
2024,"Missouri","County 2075","REPUBLICAN",6594
2024,"Missouri","County 2075","DEMOCRAT",1026
2024,"Montana","County 2076","REPUBLICAN",15516
2024,"Montana","County 2076","DEMOCRAT",19380
2024,"Nebraska","County 2077","REPUBLICAN",8396
2024,"Nebraska","County 2077","DEMOCRAT",6756
2024,"Nevada","County 2078","REPUBLICAN",2798
2024,"Nevada","County 2078","DEMOCRAT",1743
2024,"New Hampshire","County 2079","REPUBLICAN",2298
2024,"New Hampshire","County 2079","DEMOCRAT",886
2024,"New Jersey","County 2080","REPUBLICAN",1359
2024,"New Jersey","County 2080","DEMOCRAT",954
2024,"New Mexico","County 2081","REPUBLICAN",1723
2024,"New Mexico","County 2081","DEMOCRAT",253
2024,"New York","County 2082","REPUBLICAN",5892
2024,"New York","County 2082","DEMOCRAT",2534
2024,"North Carolina","County 2083","REPUBLICAN",1383
2024,"North Carolina","County 2083","DEMOCRAT",857
2024,"North Dakota","County 2084","REPUBLICAN",1106
2024,"North Dakota","County 2084","DEMOCRAT",1058
2024,"Ohio","County 2085","REPUBLICAN",10693
2024,"Ohio","County 2085","DEMOCRAT",6923
2024,"Oklahoma","County 2086","REPUBLICAN",1736
2024,"Oklahoma","County 2086","DEMOCRAT",2728
2024,"Oregon","County 2087","REPUBLICAN",36259
2024,"Oregon","County 2087","DEMOCRAT",44430
2024,"Pennsylvania","County 2088","REPUBLICAN",1434
2024,"Pennsylvania","County 2088","DEMOCRAT",631
2024,"Rhode Island","County 2089","REPUBLICAN",1200
2024,"Rhode Island","County 2089","DEMOCRAT",251
2024,"South Carolina","County 2090","REPUBLICAN",7521
2024,"South Carolina","County 2090","DEMOCRAT",2973
2024,"South Dakota","County 2091","REPUBLICAN",518
2024,"South Dakota","County 2091","DEMOCRAT",175
2024,"Tennessee","County 2092","REPUBLICAN",2463
2024,"Tennessee","County 2092","DEMOCRAT",1749
2024,"Texas","County 2093","REPUBLICAN",2697
2024,"Texas","County 2093","DEMOCRAT",798
2024,"Utah","County 2094","REPUBLICAN",45347
2024,"Utah","County 2094","DEMOCRAT",21898
2024,"Vermont","County 2095","REPUBLICAN",822
2024,"Vermont","County 2095","DEMOCRAT",960
2024,"Virginia","County 2096","REPUBLICAN",5226
2024,"Virginia","County 2096","DEMOCRAT",4571
2024,"Washington","County 2097","REPUBLICAN",3248
2024,"Washington","County 2097","DEMOCRAT",851
2024,"West Virginia","County 2098","REPUBLICAN",28937
2024,"West Virginia","County 2098","DEMOCRAT",29128
2024,"Wisconsin","County 2099","REPUBLICAN",11515
2024,"Wisconsin","County 2099","DEMOCRAT",4707
2024,"Wyoming","County 2100","REPUBLICAN",2664
2024,"Wyoming","County 2100","DEMOCRAT",1790
2024,"Alabama","County 2101","REPUBLICAN",43080
2024,"Alabama","County 2101","DEMOCRAT",13794
2024,"Alaska","County 2102","REPUBLICAN",4257
2024,"Alaska","County 2102","DEMOCRAT",2787
2024,"Arizona","County 2103","REPUBLICAN",13796
2024,"Arizona","County 2103","DEMOCRAT",2933
2024,"Arkansas","County 2104","REPUBLICAN",1619
2024,"Arkansas","County 2104","DEMOCRAT",526
2024,"California","County 2105","REPUBLICAN",2851
2024,"California","County 2105","DEMOCRAT",1009
2024,"Colorado","County 2106","REPUBLICAN",5070
2024,"Colorado","County 2106","DEMOCRAT",918
2024,"Connecticut","County 2107","REPUBLICAN",3775
2024,"Connecticut","County 2107","DEMOCRAT",2664
2024,"Delaware","County 2108","REPUBLICAN",97045
2024,"Delaware","County 2108","DEMOCRAT",73400
2024,"Florida","County 2109","REPUBLICAN",589
2024,"Florida","County 2109","DEMOCRAT",200
2024,"Georgia","County 2110","REPUBLICAN",18843
2024,"Georgia","County 2110","DEMOCRAT",15852
2024,"Hawaii","County 2111","REPUBLICAN",194
2024,"Hawaii","County 2111","DEMOCRAT",317
2024,"Idaho","County 2112","REPUBLICAN",8443
2024,"Idaho","County 2112","DEMOCRAT",2324
2024,"Illinois","County 2113","REPUBLICAN",10570
2024,"Illinois","County 2113","DEMOCRAT",4769
2024,"Indiana","County 2114","REPUBLICAN",1366
2024,"Indiana","County 2114","DEMOCRAT",558
2024,"Iowa","County 2115","REPUBLICAN",34891
2024,"Iowa","County 2115","DEMOCRAT",42122
2024,"Kansas","County 2116","REPUBLICAN",8868
2024,"Kansas","County 2116","DEMOCRAT",12436
2024,"Kentucky","County 2117","REPUBLICAN",239
2024,"Kentucky","County 2117","DEMOCRAT",228
2024,"Louisiana","County 2118","REPUBLICAN",4460
2024,"Louisiana","County 2118","DEMOCRAT",1617
2024,"Maine","County 2119","REPUBLICAN",1166
2024,"Maine","County 2119","DEMOCRAT",554
2024,"Maryland","County 2120","REPUBLICAN",4695
2024,"Maryland","County 2120","DEMOCRAT",1611
2024,"Massachusetts","County 2121","REPUBLICAN",3298
2024,"Massachusetts","County 2121","DEMOCRAT",1883
2024,"Michigan","County 2122","REPUBLICAN",2454
2024,"Michigan","County 2122","DEMOCRAT",775
2024,"Minnesota","County 2123","REPUBLICAN",7336
2024,"Minnesota","County 2123","DEMOCRAT",1885
2024,"Mississippi","County 2124","REPUBLICAN",3912
2024,"Mississippi","County 2124","DEMOCRAT",2536
2024,"Missouri","County 2125","REPUBLICAN",1426
2024,"Missouri","County 2125","DEMOCRAT",1664
2024,"Montana","County 2126","REPUBLICAN",53793
2024,"Montana","County 2126","DEMOCRAT",23563
2024,"Nebraska","County 2127","REPUBLICAN",7714
2024,"Nebraska","County 2127","DEMOCRAT",4891
2024,"Nevada","County 2128","REPUBLICAN",25719
2024,"Nevada","County 2128","DEMOCRAT",16008
2024,"New Hampshire","County 2129","REPUBLICAN",8551
2024,"New Hampshire","County 2129","DEMOCRAT",5929
2024,"New Jersey","County 2130","REPUBLICAN",6759
2024,"New Jersey","County 2130","DEMOCRAT",2207
2024,"New Mexico","County 2131","REPUBLICAN",1323
2024,"New Mexico","County 2131","DEMOCRAT",2176
2024,"New York","County 2132","REPUBLICAN",20704
2024,"New York","County 2132","DEMOCRAT",9110
2024,"North Carolina","County 2133","REPUBLICAN",5774
2024,"North Carolina","County 2133","DEMOCRAT",2255
2024,"North Dakota","County 2134","REPUBLICAN",4974
2024,"North Dakota","County 2134","DEMOCRAT",5122
2024,"Ohio","County 2135","REPUBLICAN",8366
2024,"Ohio","County 2135","DEMOCRAT",5292
2024,"Oklahoma","County 2136","REPUBLICAN",14237
2024,"Oklahoma","County 2136","DEMOCRAT",15267
